produto_pesquisado;titulo_produto;id_vendedor;preco;quantidade;descricao;homologado;plataforma;url
power bank;Carregador Power Bank Kaidi 5000 Mah Para Android E Ios<!-- --> ;webcontinentalmarketplace;94,99;1;Carregador Power Bank Kaidi 5000 Mah Para Android E Iospower Bank Kaidi 5.000 Mah Slim Kd-952 Original Preto Com Adaptador Tipo C E Ioso Presente Produto É Uma Fonte De Alimentação Móvel De Fio Mini-auto-alimentado, E A Sua Principal Utilização É Carregar Produtos Digitais De Comunicação Móvel, Configurado Com Uma Porta De Entrada De Carregamento Fêmea Micro Usb Para Carregar A Bateria De Lítio Recarregável Embutida,o Produto Possui Saída Dupla, 1 Porta De Saída De;CANDIDATO;Carrefour;https://www.carrefour.com.br/carregador-power-bank-kaidi-5000-mah-para-android-e-ios-mp928570157/p
power bank;Carregador Portátil (Power Bank) I2GO 10000mAh 2 Saídas USB Preto - I2GO Plus<!-- --> ;Carrefour;129,90;1;O Carregador Portátil i2GO com 10000mAh de potência não te abandona. Você sempre conectado!  Chegue até 4 cargas completas no seu smartphone (dispositivos de até 1800mAh) e leve sua bateria para te acompanhar no trabalho, em shows, viagens e onde mais você precisar com muito estilo e qualidade.  Tecnologia Smart Charge: 2 Saídas USB Inteligentes com tecnologia exclusiva que distribui a carga necessária para os dispositivos carregarem na velocidade máxima.  Multi Pro;CANDIDATO;Carrefour;https://www.carrefour.com.br/carregador-portatil-power-bank-i2go-10000mah-2-saidas-usb-preto-i2go-plus-6411002/p
power bank;Power Bank 10000mah 5v 10w 2 Saídas Usb Pow 8523 - Inova<!-- --> ;NIVALMIX - COMPLETA PRA VOCE;94,79;1;Este Power Bank Foi Principalmente Projetado Para Carregamento De Dispositivos Digitais E Portáteis. Carregamento Rápido Duas Vias. Um Design Moderno Pequeno E Portátil.   Especificações:   Referência:pow-8523  Marca: Inova  Cor: Branco  Carregamento Rápido: 10w  Capacidade Bateria: 10.000mah  Entrada: Micro Usb 5v 2a / Type C 5v 2a  Saídas: 2 Portas Usb 5c 2a  Led Indicador De Bateria  Garantia Do Fornecedor: 03 Meses Contra Defeitos De Fabricação  Validade: Indete;CANDIDATO;Carrefour;https://www.carrefour.com.br/power-bank-10000mah-5v-10w-2-saidas-usb-pow-8523-inova-mp933011570/p
power bank;Capa Capinha Carregadora Para Galaxy Note 8 Power Bank 5.500<!-- --> ;Olist;300,14;1;"Capa Carregadora Para O Note 8 Tela 6.3 N950


descrição Do Produto:


1 - Bateria Com Capacidade De 5.500 Da 1 Carga No Seu Aparelho
2 - Feito De Material Resistente E Durável De Alta Qualidade.
3 - A Capa Se Encaixa Perfeitamente No Aparelho E Possui Excelente Acabamento.
4 - Você Tem Acesso A Todos As Funções Do Seu Celular Sem Tirar A Capa
5 - A Capa Se Encaixa Perfeitamente No Aparelho E Possui Excelente Acabamento.
6 - O Produto Garante Diversão E Liberdade Co";CANDIDATO;Carrefour;https://www.carrefour.com.br/capa-capinha-carregadora-para-galaxy-note-8-power-bank-5500-mp924550000/p
power bank;Power Bank Multilaser 5000Mah Polímero Concept - CB142 CB142<!-- --> ;MM PLACE;84,46;1;Power Bank 5.000 Multilaser, carga extra para você, onde quiser. Tenha sempre com você uma carga extra para seus dispositivos, mantendo-se conectado e sempre em movimento. Desenvolvido com carregamento rápido, 2 vezes a carga máxima do seu smartphone. Feito para ser durável e compacto, possui acabamento resistente e cabe no seu bolso, devido a sua tecnologia de polímero, te proporcionando garantia de leveza e segurança..Imagens meramente ilustrativas;CANDIDATO;Carrefour;https://www.carrefour.com.br/power-bank-multilaser-5000mah-polimero-concept-cb142-cb142-mp21069660/p
power bank;"Power Bank Portátil H&amp;#39;maston Yd-06 20000mah Usb/microusb/usb-c/lightning<!-- --> ";EMania Foto;184,44;1;"o power Bank Portátil H'maston Yd-06 20000mah Usb/microusb/usb-c/lightning É Um Banco De Energia Prático E De Alta Potência desenvolvido Para Oferecer Maior Eficiência, Ele Garante Carregamento Rápido E Seguro Para Vários Dispositivos Diferentes Através De Saídas Usb, Usb-c, Lightning E Micro Usb. Esta Fonte De Alimentação É Projetada Principalmente Para O Carregando Dispositivos Digitais Como <a href=""https://www.emania.com.br/cameras-fotog";CANDIDATO;Carrefour;https://www.carrefour.com.br/power-bank-portatil-h39maston-yd06-20000mah-usbmicrousbusbclightning-mp932263453/p
power bank;Carregador Portátil Power Bank 30.000mah Super Carga Rápida<!-- --> ;Olist Store;253,19;1;"Carregador Portátil Power Bank 30.000mah Super Carga Rápida

carregador Portátil Super Carga 30.000 Mah, Perfeito Para Você Que Precisa De Várias Cargas Durante O Dia.
ótimo Para Pessoas Que Não Tem Tempo Para Ficarem Horas Ao Lado De Uma Tomada.
produto Robusto Com 03 Entradas Para Carregamento: 01 Porta Micro Iphone/01 Porta Micro Usb V8/01 Porta Micro Usb Tipo C.
para O Seu Conforto Possui Duas Portas Usb Turbo Rápida, Que Podem Ser Usadas Simultaneamente.
valios";CANDIDATO;Carrefour;https://www.carrefour.com.br/carregador-portatil-power-bank-30000mah-super-carga-rapida-mp932728279/p
power bank;Power Bank 4000mah Carregador Portátil Led Indicador Mymax<!-- --> ;solucaoeletronicos;34,10;1;Informações Adicionais   Power Bank 4000mah Carregador Portátil Preto Com Led Indicador Características   Modelo: pb-450 Tipo: portátil Cor: preto Bateria: 4000mah Tipo Bateria: lítio-íon Vida Útil Bateria: 500 Ciclos Conectividade: 1x Usb 5v/1a Fonte De Alimentação: micro Usb 5v/1a Indicador Led: sim Proteção Sobrecarga: sim Carregamento Simultâneo: 1 Dispositivo Compatibilidade: iphone, Ipad, Ip;CANDIDATO;Carrefour;https://www.carrefour.com.br/power-bank-4000mah-carregador-portatil-led-indicador-mymax-mp921600288/p
power bank;Carregador Redmi Branco Power Bank Portátil 10.000mah 2 Usb<!-- --> ;AllState;142,50;1;"Esse Power Bank É De 10000 Mah

- 10000mah De Grande Capacidade.
mais Durável E Com Mais Eficiência De Carregamento, Oferecem Energia Constante.

- Entrada E Saída Usb Duplas
duas Portas Usb, Que Podem Carregar Os Dispositivos Ao Mesmo Tempo, O Usb-c E Micro Usb Proporcionam Duas Maneiras De Carregamento.

- Entrada De Energia.
entrada De Energia 5v 2.1a, Fornecem Carregamento Rápido E Eficiente Para Cada Dispositivo Conectado.

- Baterias De Polímero De Lítio De Al";CANDIDATO;Carrefour;https://www.carrefour.com.br/carregador-redmi-branco-power-bank-portatil-10000mah-2-usb-mp930972071/p
power bank;Kit Para Smartphone: Power Bank 2600 Mah, Cartão 8gb E Leito<!-- --> ;Obabox;27,46;1;O Kit Para Smartphone Mc200 Da Multilaser, Vem Com Power Bank, Pendrive E Um Cartão De Memória De 8gb! É O Kit Ideal Para Se Ter Dentro Da Bolsa Ou Do Porta Luvas Do Carro Caso Algum Imprevisto Aconteça. Além De Ter Um Leitor De Cartão Que Pode Ser Utilizado Em Smartphones, Computadores E Notebooks Como Uma Unidade Pendrive.    Cartão De Memória Micro Sd: Capacidade: 8gb  Trava De Segurança  Interface De Sincronismo Serial De Alta Velocidade, Modo Sd/spi  Taxas De T;CANDIDATO;Carrefour;https://www.carrefour.com.br/kit-para-smartphone-power-bank-2600-mah-cartao-8gb-e-leito-mp925853637/p
power bank;Power Bank Carregador Portátil Celular 65w 30000mah Display Usb Ip Bateria Extra Banco De Carga<!-- --> ;LOJALIQUIDA;912,00;1;"Este Produto Tem Como Finalidade Fornecer Cargas Extras Para Seu Celular Ou Qualquer Outro Dispositivo Compatível Com Carregamento Usb Quando Você Estiver Longe De Uma Tomada, Na Rua, Viajando Ou Simplesmente Se A Sua Bateria Não Durar O Suficiente.
 
 Este Carregador Consegue Identificar A Quantidade De Carga Necessária Pelo Dispositivo Conectado E Não Há Riscos De Sobrecarregar Ou Danificar A Bateria Ou O Aparelho. A Quantidade De Cargas Que Ele Consegue Fornecer";CANDIDATO;Carrefour;https://www.carrefour.com.br/powerbankcarregadorportatilcelular65w30000mahdisplayusbipbateriaextrabancodecarga-mp922467900/p
power bank;Carregador Power Bank Kaidi 5000 Mah Bom Bonito E<!-- --> ;;94,99;1;Carregador Power Bank Kaidi 5000 Mah Bom Bonito E Baratopower Bank Kaidi 5.000 Mah Slim Kd-952 Original Preto Com Adaptador Tipo C E Ioso Presente Produto É Uma Fonte De Alimentação Móvel De Fio Mini-auto-alimentado, E A Sua Principal Utilização É Carregar Produtos Digitais De Comunicação Móvel, Configurado Com Uma Porta De Entrada De Carregamento Fêmea Micro Usb Para Carregar A Bateria De Lítio Recarregável Embutida,o Produto Possui Saída Dupla, 1 Porta De Saída De;CANDIDATO;Carrefour;https://www.carrefour.com.br/carregador-power-bank-kaidi-5000-mah-bom-bonito-e-mp928566219/p
power bank;Carregador Portátil Power Bank Hmaston 5000 Mah Led H-915<!-- --> ;;67,26;1;"Carregador Portátil Power Bank Hmaston 5000 Mah Led H-915

bateria Portátil Hmaston Permite O Carregamento De Uma Variedade De Dispositivos Com Eficiência E Agilidade. Com Design Ultrafino E Leve, Pode Ser Utilizada A Qualquer Momento, Sendo Fácil Seu Manuseio, Mochilas, Bolsas, Bolso, Companheiro Em Todas Ocasiões Viagens, Escola, Faculdade, Trabalho, Acampamentos, Caminhadas, Corridas, Lugares Aonde Não Existem Tomadas Ou Falta De Energia. Produto De Qualidade Com";CANDIDATO;Carrefour;https://www.carrefour.com.br/carregador-portatil-power-bank-hmaston-5000-mah-led-h915-mp927078928/p
power bank;Mini Carregador Portatil Power Bank<!-- --> ;Olist;103,50;1;Power bank 5.000 mah c/ duas saída usb max-0528 lelong..Carregador portátil da marca lelong max, com capacidade de 5 mil mah, carrega até 3x um smartphone completamente, dependendo das condições técnicas ideiais, bateria com 2 saída des usb, sendo uma de 1a e outras de 2a, carregando assim até dois aparelhos de uma vez só..Bateria muito compacta, com as medidas de 9cm de comprimento, 5,6cm de largura e 2,3cm de altura, sendo muito fácil o seu transporte...Aviso sobr;CANDIDATO;Carrefour;https://www.carrefour.com.br/minicarregadorportatilpowerbank-mp911883923/p
power bank;Carregador Portátil Power Bank Pineng Pn-951 Slim 10000 Mah<!-- --> ;Ponto do Nerd;79,99;1;-mantenha Seus Dispositivos Carregados Sem Precisar Ficar Conectado A Uma Tomada. -possui Cabo Já Embutido, E Entrada Usb Adicional, Permitindo A Carga De Mais De Um Dispositivoao Mesmo Tempo.-com Display Indicador De Luz. -agite Para Começar A Carregar. -usa Bateria De Polímero De Lítio Para Torna-lo Mais Fino Banco De Potência. -compatível Para Qualquer Telefone, Tablet, Mp3, Mp4, Psp, Gps, Dispositivo De Jogos, Câmera E Muitos Mais Basta Conectar Com O Cabo Usb.;CANDIDATO;Carrefour;https://www.carrefour.com.br/carregador-portatil-power-bank-pineng-pn951-slim-10000-mah-mp921556483/p
power bank;TOZO PB2 PD+QC 3.0 Fast Charging Power Bank 20000mAh com display digital visível Carregador portátil de 18W bateria com portas de entrada duplas, alta<!-- --> ;nocnoceua;367,00;1;♦Alta velocidade de carregamento 】Potência de 18W PD+QC 3.0 para velocidades de carregamento emocionantes. (até 3A - compatível com o Suporte qualcomm Quick Charge). Além disso, basta pegar um cabo PD do mais novo compatível para iPhone, trazer seu novo compatível para iPhone de volta a 50% em 30 minutos. ♦Exibição digital inteligente】A tela visível do Digital Display mostra a porcentagem exata de potência e o status do carregamento, quando o power bank entra no mod;CANDIDATO;Carrefour;https://www.carrefour.com.br/tozo-pb2-pd-qc-3-0-fast-charging-power-bank-20000mah-com-display-digital-visivel-carregador-portatil-de-18w-bateria-com-portas-de-entrada-duplas--alta-mp910951841/p
power bank;Power Bank 20000mah Yd-06 - Hmaston<!-- --> ;olist;217,86;1;"Power Bank 20000mah Yd-06 - Hmaston

o Carregador Portátil Hmaston Yd-06 Com 20000mah De Potência Não Te Abandona

chegue Até 8 Cargas Completas No Seu Smartphone (dispositivos De Até 1800mah) E Leve Sua Bateria Para Te Acompanhar No Trabalho, Em Shows, Viagens E Onde Mais Você Precisar Com Muito Estilo E Qualidade.

capacidade: 20000mah

entrada Micro Usb: 5v/2.0a

entrada Usb Tipo-c: 5v/2.0a

saída 1: Dc 5v-1.0a

saída 2: Dc 5v-2.0a

tempo Para Recarga: 6-11 Horas";CANDIDATO;Carrefour;https://www.carrefour.com.br/powerbank20000mahyd06hmaston-mp923315134/p
power bank;Skullcandy Stash Mini Power Bank - Olive<!-- --> ;nocnoceua;287,00;1;Mais Poder No Bolso;CANDIDATO;Carrefour;https://www.carrefour.com.br/skullcandy-stash-mini-power-bank-olive-mp923552600/p
power bank;Power Bank Carregador Portatil 5000 Mah Kaidi Kd-952<!-- --> ;Olist;80,73;1;"Possui Design Elegante E Moderno, No Formato Slim, Cabendo Facilmente Em Bolsos E Compartimentos Pequenos. Usa Bateria De Polímero De Lítio Para Torna-lo Mais Fino E De Alta Performance. Construído Em Proteção Da Bateria Ic Para Evitar O Excesso De Carga, Sobre O Descarregamento E Curto-circuito. Possui Cabo Embutido E 2 Adaptadores Um Type-c E Outro Lightning. 

 

especificações:

- Marca: Kaidi

- Modelo: Kd-952

- Material: Plástico De Alta Qualidade

- Produto:";CANDIDATO;Carrefour;https://www.carrefour.com.br/power-bank-carregador-portatil-5000-mah-kaidi-kd952-mp924127418/p
power bank;Kit Acessorios Para Celular Veicular Com Cabo Usb + Carregador Veicular + Power Bank<!-- --> ;Importline Express;234,26;1;Kit De Acessórios Para Celular Veicular Especificações - Carregador Usb Veicular Entrada: 12v A 24v Saída Usb: 2 Saídas Usb 2.4a 10w Saída: 5v 2.4a Max 10w Temperatura De Operação: 0-40°c - Carregador Portátil Usb - Power Bank Bateria: 3000 Mah De Capacidade. Entrada: 5v 1a Saída Usb: 1 Saída Usb Saída: 5v 1a Max Temperatura De Operação: 0-40°c Compatível Com Dispositivos Usb Como Tablets E Smartphones. - Micro Cabo Usb Comprimento: 1 Metro Conteúdo Da Embalagem 1 C;CANDIDATO;Carrefour;https://www.carrefour.com.br/kit-acessorios-para-celular-veicular-com-cabo-usb-carregador-veicular-power-bank-mp927034385/p
power bank;Power Bank 10000 mAh Polímero Concept - Multilaser CB143<!-- --> ;Memoria Distribuidora;188,25;1;Power Bank 10000MAH, carga extra para você, onde quiser. Tenha sempre com você uma carga extra para seus dispositivos, mantendo-se conectado e sempre em movimento. Desenvolvido com carregamento rápido, 2 vezes a carga máxima do seu smartphone. Feito para ser durável e compacto, possui acabamento resistente e cabe no seu bolso, devido a sua tecnologia de polímero, te proporcionando garantia de leveza e segurança._x005F_x005F_x005F_x005F_x005F_x005F_x005F_x000D_._x005;CANDIDATO;Carrefour;https://www.carrefour.com.br/power-bank-10000-mah-polimero-concept---multilaser-cb143-mp909019210/p
power bank;Carregador Power Bank  5000 Mah Slim Pra Celular Carga<!-- --> ;Alex Imports MT;187,02;1;Power Bank Kaidi 5.000 Mah Slim KD-952 Original Preto Com Adaptador Tipo C E IOS O presente produto é uma fonte de alimentação móvel de fio mini-auto-alimentado, e a sua principal utilização é carregar produtos digitais de comunicação móvel, configurado com uma porta de entrada de carregamento fêmea Micro USB para carregar a bateria de lítio recarregável embutida,   O produto possui saída dupla, 1 porta de saída de descarga USB padrão, 1 fio de saída Micro USB;CANDIDATO;Carrefour;https://www.carrefour.com.br/carregador-power-bank--5000-mah-slim-pra-celular-carga-mp914342130/p
power bank;Power Bank Pn-951 10.000 Mah Slim Original Universal Preto<!-- --> ;Ponto do Nerd;79,99;1;-mantenha Seus Dispositivos Carregados Sem Precisar Ficar Conectado A Uma Tomada. -possui Cabo Já Embutido, E Entrada Usb Adicional, Permitindo A Carga De Mais De Um Dispositivoao Mesmo Tempo.-com Display Indicador De Luz. -agite Para Começar A Carregar. -usa Bateria De Polímero De Lítio Para Torna-lo Mais Fino Banco De Potência. -compatível Para Qualquer Telefone, Tablet, Mp3, Mp4, Psp, Gps, Dispositivo De Jogos, Câmera E Muitos Mais Basta Conectar Com O Cabo Usb.-;CANDIDATO;Carrefour;https://www.carrefour.com.br/power-bank-pn951-10000-mah-slim-original-universal-preto-mp920591097/p
power bank;Power Bank Carregador Portátil Celular Tablet Várias Saídas Indicador LED 10000mAh<!-- --> ;;119,90;1;** PREÇO POR UNIDADE **     POWER BANK CARREGADOR PORTÁTIL PARA CELULARES E TABLETS SENSACIONAL!!!   - Não vicia seu aparelho  - Com chip inteligente que detecta a tensão do seu dispositivo - Possui várias entradas com diferentes voltagens - Leve e portátil cabe na mochila, mala, não fique na mão por não ter carga no seu aparelho - Carga de 10000mAh com muita eficiencia garantindo muito mais energia no seu dispositivo;CANDIDATO;Carrefour;https://www.carrefour.com.br/power-bank-carregador-portatil-celular-tablet-varias-saidas-indicador-led-10000mah-mp911464707/p
power bank;Lenovo_ht18_tws_headset_1000mah_power_bank_hifi_noise_canceling_music_in-ear_earbuds_bluetooth_5.0_fone De Ouvido<!-- --> ;nocnocasia;96,00;1;Lenovo_ht18_bt5.0_wireless_earphones_in-ear_earbuds_led_display/cancelamento De Ruído/hifi_stereo_sound/binaural_call/1000mah_power_bank/ipx5_impermeável/8mm_driver_headset_with_mic_headphone_compatible_with_smartphonescaracterísticas:high_speed_and_stable_transmission_are_supported_by_bluetooth_5.0_version. _you_don't_have_to_worry_about_the_issue_of_power_because_it_is_equipped_with_a_1000mah_large-capacity_charging_box.binaural_design_with_dual_hostscan_be_connec;CANDIDATO;Carrefour;https://www.carrefour.com.br/lenovoht18twsheadset1000mahpowerbankhifinoisecancelingmusicinearearbudsbluetooth50fone-de-ouvido-mp929557548/p
power bank;Carregador Portátil Power Bank 5000mah Branco<!-- --> ;webcontinentalmarketplace;87,30;1;Carregador Portátil Power Bank 5000mah BrancoO carregador portátil Power Bank 5000 mAh é a opção perfeita para você não ser pego desprevenido fora de casa. Com ele você vai poder aproveitar muito mais as suas viagens, passeios e também durante sua rotina do dia a dia fora de casa, já que independente de onde você estiver não vai precisar se preocupar com a bateria do seu telefone acabar! Para maior praticidade ele possui três entradas diferentes para você estar semp;CANDIDATO;Carrefour;https://www.carrefour.com.br/carregador-portatil-power-bank-5000mah-branco-mp911158507/p
power bank;Power Bank Fonte De Alimentação Móvel 5000Mah Branco<!-- --> ;olist;50,61;1;Power Bank Fonte de Alimentação Móvel 5000mAh Branco Pow-1013-Inova, Cabe facilmente em seu bolso para fornecer energia instantânea e móvel, aparelho poderoso com tempo de funcionamento longo para tempo de voo, viagem, ou sempre que você precisa para carregar seus dispositivos móveis onde quer que esteja. Possui baixo custo de energia e uma bateria de longa duração. .Cor: Branco..Contém:.1 Power bank.1 Cabo de carregamento..Medidas(aproximadamente):.Caixa: Largura 8;CANDIDATO;Carrefour;https://www.carrefour.com.br/power-bank-fonte-de-alimentacao-movel-5000mah-branco-mv21733168/p
power bank;Carregador Power Bank CB144 Multilaser Bivolt Preto<!-- --> ;;291,58;1;Ter uma bateria reserva é essencial para os nossos dias, com dias mais corridos as vezes nos esquecemos de carregar nosso smartphone ou fones e a Pulse trás para salvar nossos dias e não ficarmos na mão o seu carregador portátil CB147, com 1000mAh de bateria trazendo até 3 cargas para seu smartphone e com opção de carregar até 2 aparelhos simutaneamente, além de um designer sofisticado com tela LCD para que possa visualizar o nivel da bateria.;CANDIDATO;Carrefour;https://www.carrefour.com.br/carregador-power-bank-cb144-multilaser-bivolt-preto-6343740/p
power bank;Liquidificador Power Bank Portátil Recarregável USB<!-- --> ;marlekbrasil;99,90;1;Mais saúde e praticidade no seu dia a dia.O Liquidificador portátil simplifica a sua vida combinando a eficiência de um liquidificador com a versatilidade de um copo que pode ser utilizado como squeeze.Prepare sua bebida favorita instantaneamente e leve para onde quiser, como no trabalho, academia ou viagem. Versatilidade no preparo, fácil de limpar, tamanho ideal para porções individuais e o melhor, fica pronto num único toque  Capacidade para 380 ml;CANDIDATO;Carrefour;https://www.carrefour.com.br/liquidificador-power-bank-portatil-recarregavel-usb-mp23240066/p
power bank;Carregador Power Bank Portátil Kaidi 5000 Bom E Pratico<!-- --> ;webcontinentalmarketplace;94,99;1;Carregador Power Bank Portátil Kaidi 5000 Bom E Praticopower Bank Kaidi 5.000 Mah Slim Kd-952 Original Preto Com Adaptador Tipo C E Ioso Presente Produto É Uma Fonte De Alimentação Móvel De Fio Mini-auto-alimentado, E A Sua Principal Utilização É Carregar Produtos Digitais De Comunicação Móvel, Configurado Com Uma Porta De Entrada De Carregamento Fêmea Micro Usb Para Carregar A Bateria De Lítio Recarregável Embutida,o Produto Possui Saída Dupla, 1 Porta De Saída De;CANDIDATO;Carrefour;https://www.carrefour.com.br/carregador-power-bank-portatil-kaidi-5000-bom-e-pratico-mp928566318/p
power bank;Carregador Portátil Power Bank Super Slim 5000mah Usb Kaidi Preto<!-- --> ;Flash Company;88,89;1;Carregue Celulares, Smartphones E Outros Aparelhos Que Possuam Entrada Usb. Com O Powerbank Kaidi Kd-952 É Possível Carregar De 1 A 2 Vezes O Seu Smartphone, Ou 1 Ou Mais Vezes O Seu Tablet (o Total De Recargas Completas Vai Depender Do Uso Simultâneo/capacidade Da Bateria Do Celular Ou Se O Aparelho Está Desligado/sem Uso, Considerar Carga Nominal). Acompanhe A Porcentagem Disponível Da Carga Através Do 4 Leds Indicadores De Bateria. Possui Duas Saídas De Cargas De;CANDIDATO;Carrefour;https://www.carrefour.com.br/carregador-portatil-power-bank-super-slim-5000mah-usb-kaidi-preto-mp929739944/p
power bank;TOZO WB1 PD + QC 3.0 Carregador portátil 10000mAh Slim e Light Fast Power Bank 18W High Charging Speed External Battery Pack com entrada/saída USB C C<!-- --> ;Nocnoc EUA;298,00;1;♦Alta velocidade de carregamento 】Potência de 18W PD+QC 3.0 para velocidades de carregamento emocionantes. (até 3A - Suporte à Qualcomm Quick Charge). Além disso, basta pegar um cabo PD do mais novo iPhone, trazer seu novo iPhone de volta a 50% em 30 minutos. Capacidade ultra-alta】 contém a capacidade de 10000mAh. Carregue totalmente o seu iPhone 11 por 3 vezes, iPhone 8 por 3 vezes, iPhone SE por 4 vezes, ou Samsung S10 por 2 vezes. Adequado para negócios, viagens,;CANDIDATO;Carrefour;https://www.carrefour.com.br/tozo-wb1-pd---qc-3-0-carregador-portatil-10000mah-slim-e-light-fast-power-bank-18w-high-charging-speed-external-battery-pack-com-entrada-saida-usb-c-c-mp910831094/p
power bank;Kit Acessorios Cabo Usb + Carregador Veicular + Power Bank<!-- --> ;webcontinentalmarketplace;100,75;1;Kit Acessorios Para Celular Veicular Com Cabo Usb + Carregador Veicular + Power BankKit de Acessórios para Celular VeicularEspecificações- CARREGADOR USB VEICULAREntrada: 12V a 24VSaída Usb: 2 Saídas USB 2.4A 10WSaída: 5V 2.4A Max 10WTemperatura de Operação: 0-40C- CARREGADOR PORTÁTIL USB - POWER BANKBateria: 3000 mAh de capacidade.Entrada: 5V 1ASaída USB: 1 Saída USBSaída: 5V 1A MaxTemperatura de Operação: 0-40CCompatível com dispositivos USB como tablets e smartph;CANDIDATO;Carrefour;https://www.carrefour.com.br/kit-acessorios-cabo-usb---carregador-veicular---power-bank-mp911149806/p
power bank;Imuto 20000mah Carregador Portátil Compacto Power Bank Externo Bateria Led Digital Display Smart Charge Compatível Com Iphone 12 Max Pro 11 Xr 10 7 P<!-- --> ;nocnoceua;364,00;1;Imuto 20000mah Carregador Portátil Compacto Power Bank Externo Bateria Led Digital Display Smart Charge Compatível Com Iphone 12 Max Pro 11 Xr 10 7 Plus, Samsung S10 Plus, Note 10, Tablets E Mais;CANDIDATO;Carrefour;https://www.carrefour.com.br/imuto-20000mah-carregador-portatil-compacto-power-bank-externo-bateria-led-digital-display-smart-cha-mp922900451/p
power bank;Power Bank Carregador Portatil Energizer 10000mah Ue10053<!-- --> ;Olist;141,95;1;"Power Bank Carregador Portatil Energizer 10000mah Ue10053
para Smartphones, Tablets E Muito Mais O Energizer Ue10053 Fornece Alta Capacidade De 10.000 Mah Para A Vida Móvel Diaria, Pode Carregar Um Smartphone Padrao Ate 3 Vezes. Portas De Saida Usb-a Duplas Que Podem Carregar 2 Dispositivos Ao Mesmo Tempo Ou Compartilha-lo Com Amigos. O Ue10053 Possui Um Design Fino E Compacto Que Pode Caber Facilmente No Seu Bolso Ou Bolsa Onde Quer Que Você Vá. O Energizer Powersa";CANDIDATO;Carrefour;https://www.carrefour.com.br/power-bank-carregador-portatil-energizer-10000mah-ue10053-mp927773263/p
power bank;Carregador Power Bank Kaidi 5000 Mah Bom E<!-- --> ;Webcontinental Marketplace;94,99;1;Carregador Power Bank Kaidi 5000 Mah Bom E Baratopower Bank Kaidi 5.000 Mah Slim Kd-952 Original Preto Com Adaptador Tipo C E Ioso Presente Produto É Uma Fonte De Alimentação Móvel De Fio Mini-auto-alimentado, E A Sua Principal Utilização É Carregar Produtos Digitais De Comunicação Móvel, Configurado Com Uma Porta De Entrada De Carregamento Fêmea Micro Usb Para Carregar A Bateria De Lítio Recarregável Embutida,o Produto Possui Saída Dupla, 1 Porta De Saída De Descar;CANDIDATO;Carrefour;https://www.carrefour.com.br/carregador-power-bank-kaidi-5000-mah-bom-e-mp928566701/p
power bank;Carregador Portátil Power Bank Turbo 30000mah Carga Rápida<!-- --> ;olist;289,57;1;"Carregador Portátil Power Bank Turbo 30000mah Carga Rápida
 Carregador Power Bank Pro 30.000mah
-carregador Portátil Super Carga 30.000 Mah, Perfeito Para Você Que Precisa De Várias Cargas Durante O Dia.
 Ótimo Para Pessoas Que Não Tem Tempo Para Ficarem Horas Ao Lado De Uma Tomada. 
 -produto Robusto Com 03 Entradas Para Carregamento: 01 Porta Micro Iphone/01 Porta Micro Usb V8/01 Porta Micro Usb Tipo C.
 -para O Seu Conforto Possui Duas Portas Usb Turbo Rápida, Qu";CANDIDATO;Carrefour;https://www.carrefour.com.br/carregadorportatilpowerbankturbo30000mahcargarapida-mp923576446/p
power bank;Carregador Power Bank 5000 Mah Slim<!-- --> ;webcontinentalmarketplace;94,99;1;Carregador Power Bank 5000 Mah Slim Baratopower Bank Kaidi 5.000 Mah Slim Kd-952 Original Preto Com Adaptador Tipo C E Ioso Presente Produto É Uma Fonte De Alimentação Móvel De Fio Mini-auto-alimentado, E A Sua Principal Utilização É Carregar Produtos Digitais De Comunicação Móvel, Configurado Com Uma Porta De Entrada De Carregamento Fêmea Micro Usb Para Carregar A Bateria De Lítio Recarregável Embutida,o Produto Possui Saída Dupla, 1 Porta De Saída De Descarga Usb;CANDIDATO;Carrefour;https://www.carrefour.com.br/carregador-power-bank-5000-mah-slim-mp928566806/p
power bank;Farol Para Bicicleta Com Suporte Power Bank Para Celular<!-- --> ;olist;127,48;1;"Característica:
1. Chifre De 130 Decibéis Altos Com Farol De Alto Brilho E Suporte Para Telefone.
2. Equipado Com Junta De Absorção De Choque Para Proteger Efetivamente A Capa Do Telefone Contra Arranhões, Não Machuca O Telefone.
3. Design Da Lâmpada Frontal Com Chip De Luz Dupla, Brilho Mais Suficiente, Para Garantir A Segurança Dos Passeios Noturnos.
4. Com Buzina Prática, Pode Advertir Efetivamente Os Transeuntes E Os Veículos.

especificação:
tipo De Item: Supor";CANDIDATO;Carrefour;https://www.carrefour.com.br/farol-para-bicicleta-com-suporte-power-bank-para-celular-mp925949073/p
power bank;Carregador Portatil Xiaomi Mi Power Bank 3 10000mah 18w   Black<!-- --> ;Duas Cabecas;253,50;1;Carregador Portatil Xiaomi Mi Power Bank 3 10000mah/18w - Blackmarca:xiaomicapacidade Da Bateria:10000 - 19999 Mah;CANDIDATO;Carrefour;https://www.carrefour.com.br/carregador-portatil-xiaomi-mi-power-bank-3-10000mah-18w--black-mp932624910/p
